1	10	4	15
2	1	3	16
3	4	18	17
4	17	9	16
5	3	10	14
6	21	20	18
7	17	20	16
8	3	21	12
9	25	1	20
10	15	8	15
11	2	20	17
12	19	8	12
13	17	6	18
14	3	2	14
15	12	6	16
16	9	2	13
17	7	9	19
18	2	18	13
19	1	9	18
20	12	18	20
21	6	12	15
22	19	8	20
23	4	12	11
24	9	7	19
25	20	19	17
26	9	7	16
27	12	15	11
28	25	13	20
29	25	20	12
30	20	8	15
31	15	43	20
32	16	45	12
33	8	35	19
34	14	45	14
35	7	46	13
36	25	35	15
37	5	45	20
38	17	30	11
39	2	45	11
40	21	44	20
41	14	44	12
42	19	38	16
43	6	44	11
44	14	43	13
45	21	34	18
46	4	42	11
47	12	38	16
48	2	40	11
49	17	46	16
50	11	32	14
51	25	40	19
52	15	44	16
53	4	45	16
54	18	46	11
55	10	48	17
56	20	46	20
57	23	49	17
58	9	32	12
59	8	36	19
60	17	47	19
61	36	33	13
62	36	12	15
63	34	13	19
64	31	31	18
65	35	11	11
66	49	25	15
67	49	29	12
68	38	36	13
69	34	14	14
70	34	26	18
71	42	32	17
72	31	34	19
73	36	12	18
74	27	12	16
75	30	18	12
76	38	16	18
77	50	12	19
78	32	18	16
79	50	27	18
80	40	22	11
81	39	36	11
82	40	27	11
83	37	27	12
84	42	11	15
85	26	22	19
86	33	19	14
87	49	22	11
88	49	28	20
89	44	23	14
90	27	37	18
91	49	29	16
92	47	21	16
93	45	28	14
94	38	35	16
95	43	17	17
96	33	20	19
97	34	12	17
98	31	13	20
99	33	15	19
100	46	16	17
