1	84.000000	26.600000	4480	100
2	51.299999	85.900002	4480	100
3	43.599998	56.099998	4480	100
4	66.699997	30.500000	4480	100
5	28.700001	18.799999	4480	100
6	21.799999	85.599998	4480	100
7	67.699997	59.500000	4480	100
8	24.700001	43.500000	4480	100
9	48.200001	5.700000	4480	100
10	86.500000	76.900002	4480	100
11	15.000000	64.599998	4480	100
12	69.800003	24.000000	4480	100
13	71.599998	37.900002	4480	100
14	87.400002	71.000000	4480	100
15	1.900000	16.000000	4480	100
16	75.099998	31.500000	4480	100
17	62.799999	63.400002	4480	100
18	92.599998	32.700001	4480	100
19	33.799999	76.500000	4480	100
20	35.000000	49.200001	4480	100

