1	3921	1238	84
2	3904	1240	71
3	3913	1250	109
4	4153	1214	123
5	4182	1225	62
6	4150	1206	63
7	4187	1322	2
8	4138	1196	70
9	4152	1218	13
10	4167	1218	65
11	4160	1219	12
12	4166	1212	79
13	4187	1327	54
14	3928	1276	51
15	4150	1195	75
16	4188	1324	18
17	4169	1193	43
18	4184	1227	40
19	4093	1227	43
20	4170	1205	40
21	4140	1207	36
22	4112	1191	30
23	4150	1196	1
24	4113	1271	34
25	4171	1224	31
26	4145	1178	50
27	4166	1213	57
28	3910	1248	26
29	4195	1205	115
30	4267	1054	2
31	4272	1053	67
32	4154	1156	36
33	4165	1144	36
34	4249	1058	32
35	4229	1129	61
36	4221	1049	64
37	4154	1157	55
38	4254	1057	17
39	4231	1114	86
40	4262	1080	35
41	4225	1004	44
42	4189	990	63
43	4185	1086	33
44	4184	1058	18
45	4272	1054	1
46	4195	1206	6
47	4305	1156	36
48	4203	1246	69
49	4313	1159	247
50	4386	1092	1
51	4213	1256	94
52	4217	1304	87
53	4242	1223	64
54	4229	1218	2
55	4374	1123	18
56	4248	1223	41
57	4234	1119	56
58	4379	1125	33
59	4376	1098	64
60	4391	1107	35
61	4386	1093	72
62	4209	1250	56
63	4201	1201	131
64	4201	1180	66
65	4212	1250	2
66	4382	1109	32
67	4368	1261	4
68	4368	1262	273
69	4541	992	5
70	4495	1077	86
71	4543	994	6
72	4478	1113	137
73	4470	1193	57
74	4450	1021	25
75	4550	1240	45
76	4474	1126	47
77	4478	1114	4
78	4476	1110	34
79	4541	991	35
80	4499	1250	42
81	4454	990	111
82	4303	941	63
83	4475	929	8
84	4380	1011	3
85	4266	990	31
86	4448	980	28
87	4279	1053	73
88	4393	1077	64
89	4347	954	50
90	4454	991	1
91	4410	963	15
92	4576	1015	86
93	4475	930	29
94	4360	835	57
95	4330	875	124
96	4469	803	16
97	4598	823	100
98	4391	803	16
99	4295	897	45
100	4270	895	35
101	4244	912	106
102	4255	929	30
103	4414	881	11
104	4390	804	38
105	4598	822	5
106	4329	861	155
107	4414	882	27
108	3921	1008	33
109	3935	1025	142
110	4011	1122	55
111	4001	1120	273
112	4011	1130	176
113	4010	1139	158
114	4127	1000	70
115	4083	1014	15
116	4048	1090	220
117	4126	1001	106
118	3999	1120	114
119	3931	1018	166
120	4001	1117	18
121	4020	1176	45
122	4022	1147	47
123	4021	1126	8
124	4005	1093	2
125	4005	1094	21
126	4239	934	87
127	3917	1010	64
128	3987	1021	26
129	3996	1047	148
130	4012	1137	212
131	4005	1026	176
132	3935	1026	32
133	4083	1015	10
134	3987	1022	1
