1	57.599998	92.699997	19
2	70.000000	79.000000	12
3	98.000000	45.799999	15
4	50.000000	97.800003	15
5	2.400000	26.700001	17
6	81.000000	46.700001	20
7	70.800003	56.400002	18
8	33.299999	59.900002	19
9	27.600000	88.500000	12
10	19.500000	61.900002	10
11	75.699997	60.400002	20
12	26.400000	14.700000	18
13	93.800003	21.600000	15
14	28.200001	5.400000	15
15	3.500000	72.500000	16
16	28.600000	8.600000	14
17	21.799999	95.800003	17
18	22.100000	94.500000	20
19	20.600000	97.800003	20
20	26.299999	97.099998	12
21	27.200001	97.599998	17
22	18.799999	94.300003	10
23	26.700001	92.599998	16
24	19.000000	93.099998	20
25	20.500000	96.300003	11
26	21.200001	98.699997	13
27	22.700001	94.300003	18
28	23.400000	92.199997	14
29	24.600000	91.300003	16
30	31.299999	98.099998	14
31	25.900000	99.800003	19
32	29.799999	93.699997	16
33	30.799999	94.800003	10
34	21.400000	87.000000	15
35	98.699997	90.000000	20
36	99.900002	89.699997	11
37	89.599998	88.500000	14
38	91.699997	89.199997	16
39	97.800003	87.800003	13
40	90.599998	87.599998	10
41	90.900002	92.800003	14
42	94.699997	94.699997	20
43	93.900002	90.099998	16
44	94.500000	93.000000	19
45	99.900002	88.699997	18
46	99.199997	92.400002	14
47	99.900002	92.900002	15
48	93.400002	84.099998	11
49	99.900002	89.000000	20
50	95.900002	92.000000	13
51	99.699997	88.000000	17
52	23.799999	49.000000	15
53	24.100000	54.000000	20
54	27.000000	56.000000	19
55	30.799999	54.200001	13
56	34.200001	55.599998	14
57	31.200001	56.200001	10
58	25.299999	52.799999	12
59	24.200001	49.099998	19
60	33.599998	52.599998	10
61	26.000000	50.400002	12
62	26.400000	52.099998	16
63	30.500000	52.599998	10
64	28.200001	51.400002	14
65	34.500000	53.599998	15
66	51.099998	13.800000	10
67	48.000000	12.700000	17
68	45.599998	17.799999	16
69	41.400002	12.400000	11
70	50.200001	17.799999	11
71	42.200001	22.900000	20
72	49.599998	23.799999	13
73	49.599998	17.200001	14
74	43.099998	15.500000	11
75	40.700001	19.400000	15
76	48.400002	11.400000	18
77	52.799999	13.900000	15
78	53.900002	20.200001	14
79	44.200001	15.200000	15
80	53.099998	19.000000	14
81	50.500000	22.200001	16
82	45.799999	18.700001	17
83	54.700001	77.699997	12
84	58.700001	76.199997	17
85	51.900002	70.199997	17
86	62.099998	81.699997	11
87	52.000000	77.500000	13
88	62.900002	79.300003	20
89	52.700001	80.000000	19
90	60.900002	78.400002	11
91	58.799999	70.900002	19
92	56.000000	80.599998	15
93	57.700001	72.900002	20
94	52.400002	69.400002	11
95	63.200001	77.099998	16
96	54.099998	70.599998	17
97	60.599998	70.400002	15
98	51.900002	77.900002	14
99	55.900002	72.800003	10
100	63.500000	79.400002	13

