1	28.299999	45.700001	20
2	37.700001	41.599998	16
3	11.800000	36.900002	18
4	70.699997	31.100000	12
5	67.800003	79.300003	20
6	65.300003	28.299999	13
7	48.400002	50.200001	16
8	39.500000	42.799999	12
9	94.800003	29.700001	16
10	54.000000	96.000000	16
11	5.500000	39.000000	19
12	34.799999	1.400000	20
13	12.400000	77.099998	18
14	60.799999	23.799999	16
15	34.700001	69.300003	12
16	15.600000	1.700000	16
17	70.800003	69.000000	10
18	66.099998	0.300000	16
19	58.799999	68.599998	19
20	55.000000	17.799999	19
21	93.800003	19.200001	10
22	92.199997	57.200001	13
23	13.800000	84.300003	19
24	89.500000	38.599998	17
25	37.799999	58.000000	11
26	86.699997	24.400000	13
27	57.000000	78.199997	19
28	21.900000	16.700001	14
29	34.799999	85.699997	16
30	90.599998	89.099998	14
31	57.200001	16.200001	13
32	20.299999	37.599998	17
33	28.200001	25.900000	15
34	97.099998	56.700001	15
35	11.600000	92.500000	19
36	17.700001	65.099998	15
37	88.000000	14.200000	20
38	81.099998	56.299999	10
39	14.500000	49.099998	12
40	92.000000	12.400000	15
41	84.199997	68.599998	12
42	68.300003	3.700000	15
43	27.000000	30.100000	17
44	38.000000	39.099998	20
45	30.100000	37.000000	12
46	26.200001	31.600000	17
47	27.600000	36.599998	14
48	41.400002	27.900000	15
49	30.799999	33.700001	20
50	25.900000	27.299999	14
51	35.099998	36.299999	17
52	28.900000	32.099998	14
53	36.900002	39.599998	17
54	36.700001	36.299999	15
55	40.900002	39.400002	13
56	36.299999	39.799999	12
57	29.000000	25.100000	17
58	28.900000	27.100000	17
59	41.200001	30.200001	10
60	38.000000	37.099998	17
61	29.600000	38.599998	15
62	42.299999	36.599998	18
63	31.799999	37.000000	16
64	42.200001	30.200001	11
65	37.200001	24.600000	18
66	30.200001	24.799999	18
67	29.100000	40.400002	15
68	42.099998	41.500000	16
69	30.000000	33.900002	16
70	39.599998	34.500000	17
71	37.400002	26.400000	12
72	40.900002	31.600000	16
73	27.600000	32.500000	11
74	32.700001	35.000000	16
75	25.600000	37.200001	20
76	35.099998	34.400002	18
77	33.500000	24.900000	16
78	39.799999	29.000000	15
79	33.900002	29.600000	18
80	28.400000	37.000000	17
81	25.799999	28.900000	20
82	41.099998	31.000000	17
83	27.500000	41.000000	17
84	39.000000	29.000000	16
85	34.299999	28.200001	10
86	40.900002	32.400002	15
87	34.500000	36.500000	14
88	42.099998	25.500000	19
