1	99.099998	89.500000	4544	100
2	38.200001	61.200001	4544	100
3	8.200000	45.299999	4544	100
4	54.599998	37.200001	4544	100
5	25.400000	80.900002	4544	100
6	25.900000	0.500000	4544	100
7	22.400000	9.000000	4544	100
8	6.300000	15.000000	4544	100
9	63.900002	16.600000	4544	100
10	24.500000	88.800003	4544	100
11	98.400002	47.599998	4544	100
12	65.300003	19.799999	4544	100
13	34.400002	6.700000	4544	100
14	4.900000	99.500000	4544	100
15	97.800003	8.200000	4544	100
16	28.200001	26.600000	4544	100
17	50.299999	56.200001	4544	100
18	94.300003	32.000000	4544	100
19	57.500000	70.900002	4544	100
20	70.099998	95.800003	4544	100

