1	0.600000	43.900002	3038	100
2	32.299999	39.799999	3038	100
3	22.100000	57.000000	3038	100
4	69.000000	54.799999	3038	100
5	73.699997	17.400000	3038	100
6	2.900000	53.799999	3038	100
7	61.799999	49.400002	3038	100
8	65.199997	96.599998	3038	100
9	28.200001	24.500000	3038	100
10	90.900002	57.799999	3038	100
11	46.000000	13.600000	3038	100
12	38.200001	53.700001	3038	100
13	23.900000	51.099998	3038	100
14	44.200001	3.100000	3038	100
15	88.000000	18.000000	3038	100
16	23.200001	3.400000	3038	100
17	69.699997	16.100000	3038	100
18	10.700000	93.900002	3038	100
19	35.599998	67.199997	3038	100
20	44.599998	0.100000	3038	100

