1	45.500000	89.500000	2956	100
2	46.400002	98.699997	2956	100
3	2.000000	38.500000	2956	100
4	28.200001	14.300000	2956	100
5	94.000000	65.599998	2956	100
6	4.600000	21.600000	2956	100
7	41.799999	67.800003	2956	100
8	93.000000	27.799999	2956	100
9	17.900000	3.700000	2956	100
10	39.400002	34.599998	2956	100
11	57.299999	36.000000	2956	100
12	60.799999	22.500000	2956	100
13	28.400000	70.300003	2956	100
14	50.099998	22.700001	2956	100
15	91.300003	57.599998	2956	100
16	2.000000	37.200001	2956	100
17	21.900000	15.300000	2956	100
18	28.500000	86.699997	2956	100
19	25.000000	10.200000	2956	100
20	77.699997	4.700000	2956	100

