1	34.299999	85.900002	10
2	34.700001	65.500000	13
3	73.500000	54.500000	19
4	15.600000	2.000000	18
5	47.400002	18.799999	16
6	7.500000	70.000000	20
7	78.699997	21.400000	11
8	96.000000	8.600000	15
9	28.000000	82.500000	13
10	73.800003	40.000000	10
11	56.000000	36.599998	14
12	93.099998	51.700001	14
13	77.199997	85.400002	12
14	36.200001	15.800000	12
15	48.799999	36.299999	13
16	32.900002	76.900002	20
17	23.200001	2.100000	11
18	63.500000	17.200001	13
19	45.200001	15.000000	19
20	56.099998	55.700001	16
21	80.500000	37.000000	16
22	94.599998	90.400002	17
23	49.400002	76.099998	20
24	46.500000	19.900000	20
25	48.799999	22.299999	14
26	93.900002	37.599998	18
27	26.500000	43.099998	10
28	48.400002	49.799999	11
29	62.900002	93.099998	17
30	53.400002	60.000000	11
31	34.099998	43.099998	16
32	64.500000	48.200001	20
33	0.600000	38.099998	18
34	30.799999	94.300003	16
35	18.600000	71.599998	20
36	31.100000	56.099998	16
37	76.199997	74.199997	19
38	21.299999	77.599998	20
39	74.300003	42.200001	16
40	47.799999	8.300000	19
41	66.500000	1.400000	18
42	20.900000	91.099998	10
43	4.300000	58.400002	12
44	78.000000	66.199997	20
45	37.200001	27.400000	10
46	40.299999	24.299999	20
47	48.799999	40.799999	13
48	28.200001	23.500000	19
49	61.200001	8.600000	15
50	21.900000	4.400000	11
51	78.599998	95.099998	17
52	0.800000	78.800003	10
53	41.599998	13.100000	11
54	43.200001	69.599998	14
55	96.599998	46.700001	14
56	58.799999	76.800003	17
57	92.500000	11.500000	14
58	87.000000	92.699997	15
59	69.300003	25.900000	17
60	98.500000	63.000000	10
61	10.500000	58.000000	19
62	96.599998	44.599998	15
63	99.500000	78.300003	11
64	44.200001	93.199997	11
65	67.800003	75.599998	18
66	23.100000	81.199997	10
67	93.199997	83.099998	10
68	20.799999	61.400002	18
69	43.400002	31.200001	13
70	77.699997	99.599998	16
71	7.700000	28.400000	12
72	70.699997	26.700001	19
73	72.500000	32.700001	20
74	27.299999	21.799999	13
75	90.000000	63.000000	19
76	6.100000	62.700001	20
77	50.000000	6.700000	20
78	92.900002	19.900000	19
79	57.000000	59.799999	14
80	87.599998	30.799999	11
81	0.100000	20.200001	10
82	17.100000	34.599998	16
83	41.599998	14.200000	16
84	72.900002	18.799999	15
85	20.799999	55.900002	17
86	18.500000	35.299999	14
87	15.600000	83.900002	14
88	89.699997	82.699997	16
89	14.200000	74.199997	19
90	25.100000	19.700001	15
91	21.400000	97.400002	19
92	14.900000	27.000000	17
93	48.000000	52.799999	19
94	19.500000	67.400002	15
95	0.700000	56.200001	17
96	88.500000	30.400000	13
97	11.900000	67.300003	10
98	84.599998	57.799999	11
99	50.799999	85.400002	10
100	34.500000	33.000000	16

