1	51.299999	80.099998	6084	100
2	42.000000	10.600000	6084	100
3	63.099998	45.000000	6084	100
4	90.699997	20.200001	6084	100
5	24.299999	42.400002	6084	100
6	86.099998	83.199997	6084	100
7	37.200001	36.299999	6084	100
8	30.900000	17.500000	6084	100
9	24.799999	53.799999	6084	100
10	45.099998	97.900002	6084	100
11	28.000000	68.800003	6084	100
12	11.400000	50.500000	6084	100
13	0.700000	47.299999	6084	100
14	97.900002	37.200001	6084	100
15	36.000000	54.299999	6084	100
16	67.800003	83.400002	6084	100
17	84.000000	25.200001	6084	100
18	45.000000	87.000000	6084	100
19	78.000000	77.199997	6084	100
20	87.099998	19.000000	6084	100

