1	11.800000	27.400000	18
2	11.800000	31.700001	13
3	7.000000	31.900000	13
4	2.200000	21.700001	14
5	8.200000	32.500000	16
6	12.900000	23.799999	17
7	11.800000	23.900000	15
8	6.100000	27.600000	10
9	6.500000	27.900000	11
10	3.500000	26.400000	20
11	11.200000	31.299999	15
12	4.000000	30.700001	13
13	8.900000	22.799999	15
14	10.800000	25.100000	20
15	10.200000	30.100000	20
16	9.400000	31.900000	20
17	9.400000	23.200001	17
18	6.300000	23.200001	18
19	5.700000	20.600000	10
20	6.100000	21.100000	10
21	1.200000	29.299999	20
22	10.000000	30.400000	11
23	11.400000	29.000000	16
24	3.400000	31.700001	20
25	4.300000	30.900000	15
26	0.700000	25.000000	16
27	6.400000	28.600000	13
28	2.500000	29.400000	16
29	2.800000	29.200001	15
30	3.200000	25.000000	14
31	0.100000	30.100000	14
32	0.600000	20.100000	13
33	9.000000	26.100000	14
34	10.900000	22.100000	20
35	8.600000	31.900000	20
36	4.100000	22.500000	20
37	3.600000	28.700001	18
38	3.100000	22.500000	19
39	8.900000	32.000000	15
40	9.300000	24.700001	10
41	12.600000	32.200001	12
42	8.800000	21.900000	14
43	2.300000	29.400000	18
44	25.799999	51.500000	15
45	23.000000	47.099998	19
46	24.500000	46.700001	16
47	32.099998	58.500000	12
48	24.400000	53.000000	17
49	29.100000	54.099998	20
50	24.700001	57.000000	17
51	31.000000	50.200001	11
52	19.200001	46.599998	16
53	32.000000	50.200001	16
54	21.400000	46.400002	12
55	23.600000	56.200001	18
56	31.799999	51.000000	19
57	21.600000	46.599998	10
58	27.299999	52.099998	16
59	31.700001	51.400002	10
60	26.000000	49.799999	13
61	25.700001	47.500000	15
62	28.200001	56.799999	11
63	24.400000	51.200001	16
64	28.200001	58.599998	20
65	28.500000	53.299999	13
66	32.200001	53.000000	11
67	24.500000	56.799999	10
68	21.400000	57.500000	14
69	30.500000	54.400002	18
70	28.200001	51.700001	17
71	20.299999	51.900002	18
72	25.700001	49.000000	16
73	24.299999	45.799999	11
74	22.000000	56.500000	17
75	21.700001	46.400002	12
76	24.900000	51.799999	20
77	24.100000	53.299999	12
78	19.200001	51.500000	13
79	30.900000	53.099998	14
80	25.100000	54.599998	16
81	27.299999	50.299999	15
82	30.400000	52.799999	13
83	29.700001	56.599998	16
84	31.700001	46.299999	15
85	20.299999	50.200001	19
86	24.400000	50.400002	15
87	69.500000	57.099998	10
88	68.699997	55.000000	20
89	66.400002	52.900002	10
90	65.400002	49.099998	15
91	73.699997	55.299999	14
92	67.400002	55.200001	15
93	67.000000	50.700001	17
94	71.300003	55.400002	16
95	73.599998	53.700001	19
96	68.900002	60.000000	19
97	65.000000	58.500000	20
98	65.900002	56.500000	17
99	73.800003	58.299999	13
100	61.400002	56.099998	15
101	71.300003	54.000000	16
102	68.199997	57.900002	16
103	61.099998	55.900002	11
104	66.099998	51.799999	12
105	72.599998	54.299999	10
106	68.900002	56.599998	15
107	72.800003	54.400002	11
108	65.400002	52.500000	19
109	61.599998	49.599998	13
110	64.500000	55.000000	10
111	62.500000	47.500000	17
112	65.300003	56.799999	12
113	65.900002	53.400002	18
114	69.800003	53.900002	17
115	65.099998	59.799999	18
116	67.000000	48.400002	17
117	61.599998	60.299999	17
118	62.200001	50.299999	16
119	70.300003	59.000000	18
120	68.900002	54.200001	16
121	63.099998	59.400002	15
122	67.300003	49.200001	19
123	63.000000	48.599998	19
124	68.400002	50.700001	20
125	73.099998	50.299999	20
126	72.199997	47.700001	17
127	67.400002	59.400002	20
128	66.900002	50.599998	14
129	70.000000	52.299999	18
130	64.699997	53.500000	15
131	62.900002	54.500000	19
132	74.800003	96.699997	19
133	64.199997	95.400002	15
134	63.900002	89.900002	16
135	65.599998	99.900002	16
136	73.300003	90.400002	20
137	70.099998	98.599998	15
138	71.800003	96.900002	10
139	72.000000	95.900002	17
140	71.000000	95.800003	15
141	72.000000	89.400002	12
142	74.800003	99.900002	13
143	75.099998	99.900002	13
144	71.699997	99.900002	12
145	71.599998	90.400002	18
146	63.900002	99.900002	11
147	72.900002	96.500000	18
148	65.000000	98.699997	15
149	70.900002	99.900002	18
150	65.500000	98.900002	13
151	66.699997	89.300003	12
152	74.599998	92.500000	14
153	72.099998	95.900002	13
154	66.300003	99.900002	13
155	65.300003	97.800003	11
156	67.900002	97.699997	13
157	67.599998	99.900002	14
158	64.699997	99.900002	16
159	75.500000	91.400002	11
160	67.599998	90.199997	19
161	76.599998	95.099998	17
162	64.099998	97.000000	10
163	73.000000	99.900002	15
164	76.500000	90.500000	12
165	56.799999	6.900000	12
166	54.200001	11.200000	15
167	51.299999	0.100000	10
168	45.099998	8.400000	16
169	54.900002	10.400000	12
170	48.900002	4.900000	17
171	49.500000	10.000000	11
172	51.799999	4.000000	18
173	49.000000	0.600000	12
174	45.299999	6.100000	11
175	46.400002	5.000000	13
176	46.400002	1.700000	12
177	56.900002	1.100000	11
178	50.700001	0.000000	11
179	54.000000	5.200000	15
180	51.700001	1.900000	15
181	48.799999	5.700000	16
182	52.500000	6.200000	10
183	46.599998	3.100000	18
184	56.099998	2.700000	20
185	53.000000	9.700000	17
186	50.000000	0.000000	19
187	51.200001	4.200000	10
188	48.599998	0.000000	18
189	51.500000	0.000000	17
190	54.299999	2.300000	10
191	56.099998	6.500000	18
192	56.000000	3.700000	11
193	51.200001	6.300000	11
194	54.599998	4.100000	19
195	46.400002	3.900000	19
196	53.599998	0.000000	10
197	48.900002	4.500000	15
198	47.799999	10.300000	16
199	47.599998	9.600000	12
200	54.500000	10.900000	18
