1	28.500000	82.300003	5786	100
2	29.799999	63.599998	5786	100
3	39.700001	98.199997	5786	100
4	97.699997	87.300003	5786	100
5	58.000000	92.500000	5786	100
6	25.900000	2.600000	5786	100
7	81.699997	7.400000	5786	100
8	54.599998	33.400002	5786	100
9	83.199997	33.799999	5786	100
10	70.699997	33.500000	5786	100
11	3.700000	27.500000	5786	100
12	55.000000	16.500000	5786	100
13	87.599998	20.200001	5786	100
14	26.700001	78.300003	5786	100
15	34.299999	72.900002	5786	100
16	25.299999	75.500000	5786	100
17	0.900000	4.700000	5786	100
18	60.200001	93.300003	5786	100
19	88.300003	69.199997	5786	100
20	7.400000	64.199997	5786	100

