1	31.700001	91.199997	2864	100
2	18.000000	20.799999	2864	100
3	67.500000	21.500000	2864	100
4	26.400000	22.600000	2864	100
5	54.799999	65.500000	2864	100
6	80.000000	9.200000	2864	100
7	60.700001	88.300003	2864	100
8	72.300003	96.500000	2864	100
9	11.800000	49.599998	2864	100
10	3.400000	71.400002	2864	100
11	98.900002	59.400002	2864	100
12	0.800000	84.199997	2864	100
13	66.599998	9.000000	2864	100
14	5.300000	85.300003	2864	100
15	14.700000	92.500000	2864	100
16	15.300000	29.200001	2864	100
17	39.799999	24.500000	2864	100
18	92.900002	17.200001	2864	100
19	44.500000	61.900002	2864	100
20	56.599998	73.000000	2864	100
