1	72.300003	0.200000	4424	100
2	54.000000	96.699997	4424	100
3	58.700001	38.500000	4424	100
4	17.600000	40.900002	4424	100
5	52.200001	82.800003	4424	100
6	42.900002	5.400000	4424	100
7	3.100000	95.900002	4424	100
8	78.900002	67.199997	4424	100
9	55.200001	73.500000	4424	100
10	73.300003	26.500000	4424	100
11	37.599998	23.500000	4424	100
12	54.000000	0.800000	4424	100
13	77.400002	35.299999	4424	100
14	14.200000	77.599998	4424	100
15	90.699997	17.100000	4424	100
16	35.200001	94.699997	4424	100
17	13.600000	55.599998	4424	100
18	58.299999	60.500000	4424	100
19	61.599998	0.500000	4424	100
20	16.900000	84.000000	4424	100

