1	11	2	16
2	10	15	14
3	10	10	18
4	14	7	12
5	6	2	14
6	3	7	11
7	5	6	15
8	9	14	14
9	9	14	12
10	3	15	13
11	7	6	18
12	9	4	17
13	6	15	18
14	3	2	13
15	7	5	17
16	10	7	11
17	10	12	14
18	4	7	15
19	7	7	16
20	2	14	14
21	1	15	18
22	15	11	16
23	4	9	17
24	11	12	15
25	10	13	13
26	46	38	11
27	38	50	16
28	45	49	18
29	37	42	17
30	41	37	17
31	49	47	18
32	50	41	13
33	42	36	20
34	48	37	16
35	48	40	13
36	42	39	12
37	45	39	13
38	41	36	12
39	40	38	16
40	41	44	18
41	45	50	17
42	48	44	19
43	48	39	20
44	36	48	18
45	50	37	19
46	46	37	18
47	48	39	11
48	40	44	15
49	39	49	16
50	41	36	15

